failCount_month,lifeTime_month,activeLife_month
1,242810113,226195200
1,241861432,228177557
1,240036134,222722640
1,241600465,230922681
1,239867803,209597758
1,88164604,88035925
1,238670353,233487422
1,238750254,146880000
1,239186874,193705114
1,238679169,239241600
2,238762623,173750400
1,235555586,235704801
1,235220142,230601600
1,233753860,189302400
1,209198704,176342400
1,234600704,232498489
1,232787462,231804933
1,232538036,134092800
1,142946591,139523038
1,232012316,233544120
1,232011594,232776326
2,230898379,163468800
1,230974420,232326943
1,229605983,220765715
1,228312473,227899659
1,370331518,370296411
1,226154551,198892800
1,225276945,223516800
1,113037872,115430400
1,223641352,224630883
1,223114497,160790400
1,223118595,196133910
2,223025017,68169600
1,222332047,202435200
1,222168718,220413172
1,220525430,207619200
3,218105609,202348800
1,218624737,220838400
1,207727362,110332800
1,215253815,216331112
1,212137303,169790717
1,213769354,211680070
1,213350527,212985810
1,213276244,214667954
2,213179277,212803200
1,213172699,100137600
1,211267857,122159349
1,211008436,184118400
1,209728157,83462400
1,208355188,208764493
1,207734867,189648000
1,207556339,207619200
1,207056701,207529213
1,205582978,183081600
1,100595419,102384000
1,205576616,206757019
1,202296992,202780800
1,201872237,202861843
1,195646604,194988635
1,372835232,369785327
1,200482107,182304000
2,199282459,189726248
1,198675165,199670400
1,195309257,171158400
1,196938087,178848000
1,194862321,188115514
1,193826532,194744022
1,188467249,189394804
1,186044958,186002010
1,184918970,145497600
1,183377641,184222728
2,182937589,184464000
1,126348811,128225195
1,180599517,172871049
3,178887201,155088000
1,177767629,178922051
1,177510243,163017947
1,175772737,175455867
1,175505272,176428800
1,103370272,105235200
1,171031105,173232000
1,169908845,116035200
1,161395199,161395189
1,169895168,169861407
1,169982995,170656972
3,166022771,168393600
2,165587008,152496000
1,166020177,166147200
2,164462337,163468800
1,164099099,165801600
1,162032211,161496332
1,95856007,97286400
1,161688493,163382400
45,160129390,160617600
2,159268918,123811200
1,152975090,131587200
1,158155431,122258571
1,154530457,155088000
1,153322611,147312000
1,153320381,152919002
1,152353426,150076800
3,152706584,155328549
1,151718399,142559992
1,151419352,55715781
1,150553296,117043789
1,150537385,131587200
3,150550406,152485698
1,371718350,326160000
1,148396334,148879134
2,147183500,149472000
1,146581444,139449600
1,364534480,242398164
2,145107454,139622400
1,112276338,114673415
1,141914049,94527758
1,141745885,140882296
2,141300941,47433600
1,140879153,139123990
2,140871681,142214400
2,139484207,133660800
1,138106825,131764521
1,138442013,139467899
1,136196761,128908800
1,135261166,131740599
1,134814047,134179200
1,127487548,84240000
1,127317307,129168000
1,127312580,126755170
1,124286006,117677503
1,123578221,98035563
1,117788732,113452024
1,116593051,117083669
2,115909202,113270400
1,116314285,117399488
1,115895077,114285855
1,115129934,111863146
1,114603328,116196214
2,114591833,110916918
1,113906690,110505600
1,113045035,111966002
1,112972455,114919844
1,111151455,81047326
1,110531723,100971486
1,106221486,105321600
1,98707000,100137600
1,105350428,107654400
1,104849936,105321600
1,104318328,105321600
2,104320381,102729600
1,103977046,102729600
1,103642872,102556800
2,103357839,105321600
1,103362680,105321600
1,103295457,102643200
3,103119323,105321600
1,102496235,97372800
1,91707109,92188800
2,101915103,63072000
1,101640239,36460800
3,100774264,102643200
2,100516964,99964800
1,98431582,100137600
1,98973246,100041987
1,99492124,97459200
1,98965461,100137600
1,81514606,76464000
1,98628074,99919614
1,97758954,62985600
1,97399167,94608000
1,97402577,99792000
1,97312838,99700339
1,96630748,73526400
1,95339638,97553636
1,96535707,78796800
1,96541790,86918400
1,25401599,25401600
1,96200766,84326400
1,95345928,84326400
1,95346001,75225448
1,85639271,86918400
1,94113139,89769600
1,370082888,286502400
3,93963648,94867200
1,93518858,92102400
1,93266660,92016000
1,91957516,89510400
1,91949860,94089600
1,91964545,92188800
1,90910321,92188800
1,83146464,81648000
1,91012022,79056000
2,91095407,92102400
1,90421981,89596800
1,89631275,89510400
1,89206778,89596800
3,88932124,87004800
1,88424559,89596800
2,88497449,89596800
1,87717536,89596800
1,87199875,81820800
2,87723780,81734400
1,86677850,88992000
1,87113231,89510400
1,86683655,67996800
1,85666177,86918400
2,84957080,86832000
1,40719624,31017600
1,81257986,60566400
2,40646048,41990400
1,29059811,18064531
1,11836799,2678400
1,369229617,371425598
1,12700799,12700800
1,74324281,58060800
1,84715952,86918400
1,84793431,58060800
1,84538846,84326400
1,83748572,84240000
3,84462381,84280339
1,83415025,47520000
1,83669782,84153600
3,83223300,84240000
1,82807663,71280000
1,83069181,73785600
1,36937655,36720000
1,82471318,81475200
1,82283844,84153600
1,81607179,73612800
1,81262610,81648000
1,80903951,78883200
1,80893642,81648000
1,80639192,55555200
1,80555897,50112000
1,79769115,73526400
1,77026640,68515200
1,78320297,78883200
1,78144372,76291200
1,77609221,78883200
1,76337763,76377600
1,76078901,70944371
1,76061439,49258255
1,75724589,76291200
1,76227575,76464000
1,75287108,76377600
1,75365759,74385731
1,75014460,73785600
1,75112590,76254896
1,74253533,76291200
1,72171961,73699200
1,71912955,73612800
1,71843066,71453313
1,56016820,55296000
1,71324706,71021992
1,71399741,71020800
1,70457247,71020800
3,70375958,70934400
1,70003268,72464728
1,67759163,68515200
2,66750322,63158400
1,66223746,68342400
1,65967952,68342400
1,65529457,65836800
1,63244799,63244800
1,61277666,52617600
1,61045629,62069762
1,60242878,37399892
1,59746191,57801600
1,59399221,57974400
1,58085779,36806400
1,58434614,58147200
2,58492799,58492800
2,57062352,57974400
1,56538041,55400279
2,56274269,57974400
1,56246399,56246400
2,54626958,52617600
1,53672381,55209600
1,53421751,52704000
1,46688523,47347200
1,51799030,44582400
1,50063839,52444800
1,52127096,34300800
1,51702554,44496000
1,51002725,52617600
133,34242653,7948800
1,50652326,52531200
1,45923075,44668800
1,50319769,51086293
1,50060804,50198400
1,49703430,50025600
1,49716945,49939200
1,49201029,42076800
1,48857613,50025600
1,48157004,49043230
1,47996958,49939200
1,47888883,44582400
1,47543104,47260800
1,47203560,46915200
1,46161521,44755200
1,45705599,45705600
1,45043160,47347200
1,44785216,47174400
1,44190492,31363200
1,44582399,44582400
2,44195396,44668800
1,43663671,44668800
1,35280120,31708800
1,42854399,40262400
1,42249599,42249600
1,12700799,12700800
1,40897313,41990400
1,40607999,40608000
1,38578329,38598914
1,37756799,37756800
1,38222780,23673600
1,37497599,37497600
1,37497599,37497600
1,36589539,37238400
1,36460799,36460800
1,36336008,34214400
1,36052693,36892800
1,34646399,34646400
1,34758826,18554723
1,34419841,21254400
1,33955199,20649600
1,33482461,34214400
1,30448285,31622400
1,30239999,30240000
1,29756445,31622400
3,29328669,28944000
1,29335102,31622400
1,27734399,27734400
1,27734399,27734400
1,26697599,26697600
1,26351999,26352000
2,25660799,23328000
1,25315199,24278400
1,24019199,24019200
1,23932799,23932800
1,22463999,22464000
1,21254399,18835200
1,21772799,21772800
1,21254399,21081600
1,19871999,19612800
1,20649599,15811200
1,20131199,20131200
1,19439999,19267200
3,19094399,19094400
1,16675199,13996800
1,18748799,18748800
1,18057599,18057600
1,18143999,17971200
1,17625599,16934400
1,16761599,16761600
1,16675199,16675200
1,16502399,16502400
1,11231999,11232000
1,15638399,15638400
1,14947199,14947200
1,14083199,13910400
1,13305599,13219200
1,13391999,13392000
1,12182399,12182400
1,15638399,15552000
1,385018122,384550475
1,346763683,247104000
1,256650121,247536000
1,338036647,339292800
1,389697503,296352000
2,335955690,336441600
2,334735303,312854400
1,371196631,381715200
1,334587898,280292732
1,334750080,165456000
3,333541116,331171200
1,334325550,184291200
1,334307330,262819002
1,334304907,281404800
1,333702876,333422431
1,333794547,303078662
3,332503966,318297600
1,333193291,331430400
1,333193488,184377600
1,328176300,304905600
1,358592166,331856828
1,332591143,332705303
2,332510252,289308014
1,332580352,323631571
1,331722758,328492800
3,331118489,278467200
1,331711212,292564577
1,331632720,326557310
1,331627957,301626042
1,331380152,326852102
1,331365985,326329110
1,387866413,323568000
1,331112166,330562605
1,327743049,317779200
3,329896181,185673600
1,330511648,283910868
1,330076142,327989337
2,330085917,325728000
1,329466169,329039605
1,328968760,320630400
1,329303136,315273600
1,326861394,302486400
1,328702911,325728000
1,328865399,328908357
1,327924781,324146235
1,328082647,254620800
2,327500526,324000000
2,323266183,318211200
1,326790934,287933651
3,326789735,313200000
1,385980461,318557003
1,326444991,319075303
1,324736116,311396482
1,324559457,315619200
1,389848770,390496423
1,391419412,349660800
1,220838399,220838367
1,346677036,303594125
1,346680577,323637198
1,343306319,337066829
1,343301064,251339941
1,342794275,318731872
1,343741146,168134400
1,342271383,295238005
1,341995584,289267200
1,341057955,305806455
1,339583338,152496000
1,297258438,297527540
1,391176554,355363200
2,86352023,87177600
2,389685265,378086400
1,393046454,388082504
1,391682212,357955200
3,359640264,344563200
2,392965868,352512000
1,391155039,331948800
1,352199161,326246400
1,354346844,352474377
1,213256458,17625600
1,210161705,113097600
1,209734933,183859200
1,205318890,201565428
1,204724239,205113600
1,201780874,57542400
2,198657183,165628800
3,195911467,162604800
1,194006284,194918400
1,187426707,186158359
1,179843582,173471042
1,175866996,121046400
3,169464730,165974400
1,173255603,170105787
1,349430468,267649219
1,357654682,235958400
1,363354461,339206400
1,188902882,184464000
1,142089472,134875272
1,86704140,86729984
1,351429636,335804562
1,363089427,359962908
1,363700185,203284006
1,360409269,343612800
0,233569868,205187849
2,391749676,392169600
1,361961837,334022400
1,393314672,368582400
1,351161753,145141599
1,358421262,357609600
1,362751211,313863645
0,14169599,14169600
1,355219683,166488222
1,357999066,287033420
1,363093773,296721573
2,363275078,99619200
1,359025211,294624000
1,357124778,267058411
1,361892554,241920000
1,393219203,386899200
1,353143834,354741071
1,305089989,271296000
1,390635229,339465600
1,351837744,308275200
1,352531126,353032498
2,390543404,384393600
1,355214519,235184272
7,59741849,54777600
1,355830952,263865600
1,362060029,354844800
1,352968618,305164800
1,355232540,346982400
0,9158400,6652800
0,7430400,4838400
0,6134400,3801600
0,6739200,4233600
0,7171200,1987200
0,7084800,4579200
0,3283200,777600
0,7171200,4838400
0,7084800,4752000
0,7430400,4924800
0,7171200,4665600
0,7171200,4665600
0,7171200,4665600
0,7084800,2073600
0,7171200,4665600
0,7171200,4665600
0,7084800,4579200
0,7084800,4579200
0,6739200,4233600
0,6998400,4492800
0,6998400,4492800
0,6566400,4060800
0,6998400,4406400
0,6480000,3974400
0,5875200,3369600
0,4492800,1987200
0,84971181,82512843
0,83841712,81393893
0,84024607,71193600
0,84019930,69155640
0,7084800,4752000
0,82557490,78336280
0,82106141,43804800
0,76835223,73192593
0,71828433,58401615
0,69579758,66966757
0,7084800,4579200
0,58438005,55790697
0,45662746,42772144
0,63366527,60902019
0,64481171,62014685
0,65162096,62705537
0,7430400,4924800
0,63973658,57785247
0,63540577,61084597
0,62766311,39801712
1,62420476,52410002
0,59401904,57115572
0,54286924,51469061
0,7084800,4579200
0,51090655,48287393
0,51101865,44414038
0,51095715,45705648
0,51107636,10540800
0,50925832,48636054
0,49797381,47319273
0,41156399,38669783
0,25833600,22636800
1,171631902,112138978
2,83843821,84153600
1,77357935,79126676
1,39697097,39398400
0,211705090,157258281
1,352802359,352338896
1,350800948,352771200
35,390549373,168480000
133,17884799,16761600
1,392269075,372839007
1,391567801,294796800
2,110465979,102729600
1,365060864,365445332
2,364910602,347846400
2,364997070,365385600
3,364547080,324432000
2,391846040,345427200
1,207743339,142362568
2,349781134,344217600
1,324635376,310780800
1,360840898,305724844
1,354181361,354844800
2,355404822,313286400
3,355234556,352425600
1,354003772,327976700
1,356785479,228614400
0,81597782,82479907
2,249110287,239587200
1,362551159,357436800
2,361888209,333323839
0,193562357,174009600
0,163662361,162846053
0,14255999,14256000
1,363686317,266716800
3,64568214,65836800
3,58422570,57916390
3,28719511,26524800
1,363705876,260582400
1,368694883,363473060
1,206184608,141955200
3,172751875,112920500
1,62838837,63244800
1,357127913,356600368
1,355395767,351564457
2,352973629,312681600
1,390539094,375463316
1,353140226,349488000
1,345622376,277275944
1,350384270,338196009
1,361261266,354805406
1,359817895,323808124
1,352801860,352339200
3,361354135,349142400
2,354608882,312768000
1,349952764,326505600
1,349775738,257976773
1,348576732,336441600
2,348324301,347414400
1,380454142,379382400
1,379675167,300438629
1,386161410,376012800
1,382943101,367862505
2,381303539,252374400
1,386679671,386812800
1,377344469,349920000
1,374818347,297216000
1,373985280,372555931
1,374747279,371174400
3,374046358,350524800
1,375428184,374544000
1,373697905,351058592
1,373010100,368668800
3,371115087,268531200
2,371542901,367903749
2,370074999,316224000
1,369723649,336787200
1,369469191,306047244
1,369305824,359785059
2,386688012,376444800
1,368266675,356482410
1,369291572,360867573
1,369130909,276008836
1,367298573,366521592
2,369214407,328233600
3,368252042,337824069
1,367581974,367808335
1,368247972,368496000
3,368018740,365990400
1,367663462,348519875
1,367658392,334437521
1,367054450,360115200
3,367071573,308102400
1,367322772,334959900
1,367303087,286726323
3,367041073,358300800
1,366896961,281577600
1,366875385,361871974
1,366261914,300513797
1,365421565,367116687
2,365163442,288921600
1,365246438,360699311
2,387967465,378950400
1,389433151,386640000
1,387620858,273801763
1,386683248,386812800
1,385110932,188956800
1,349783732,348437812
2,349778337,257817600
1,345904931,326332800
1,345118799,191894400
1,345124161,316039394
1,344682955,333952639
2,344952885,123552000
1,344089254,248044027
1,343125332,341719471
1,361340629,360631338
3,274372847,272755771
3,274271245,242784000
3,274184916,271555200
3,274176568,269308800
0,274170850,271198147
4,274167912,203148159
3,274092339,147571200
3,274085877,208137600
3,274080249,203904000
4,274000445,177379200
3,273989924,274233600
4,273917899,272510862
3,273907235,274320000
3,273904750,271900800
3,273823633,274233600
3,273820601,151113600
3,273730862,261187200
3,273746291,267096399
3,273742085,271728000
3,273735725,274492800
4,273659853,274320000
4,273655525,275103234
0,273648079,274023450
3,273567142,85276800
4,273232615,242722807
3,273212814,274147200
3,273151347,129859200
3,273148183,271641600
4,273212558,274233600
3,273137101,264753567
3,273058973,271641600
3,273128837,274233600
4,273215344,271617127
3,273228363,269136000
3,273238569,256897811
3,272981518,176342400
3,273049368,274422201
3,273044577,271555200
3,272972065,263692800
3,272971219,263952000
3,272970541,269908840
3,272876474,263606400
3,272869227,272382182
3,272807733,263952000
3,272787286,268790400
3,272701062,269049600
3,272544813,268963200
3,272450452,259372800
3,272437593,145326076
0,272372328,237513600
0,272367374,271641600
0,247918861,248034480
0,247836202,232199082
0,247750724,230791089
0,272355425,269222400
0,247817687,245248057
0,247579993,96248159
0,247488785,234668733
0,246696336,245715903
3,247317743,247968000
4,272282764,256003200
0,246452855,227786753
3,272271456,245116800
0,246877545,173392466
3,272112320,204690899
3,272274652,250041600
0,246459423,246460378
3,245942994,240960869
0,246367241,175443123
3,246284506,240106036
4,272027025,12960000
3,272097270,274233600
0,245766687,229440171
0,243675073,243208697
0,245070007,238785205
0,245760070,114045081
0,244199374,191649485
3,272029037,271814400
3,271939439,191721600
0,243513735,242685319
3,271929080,273974400
0,243853138,233626080
0,244553569,238368162
0,244561628,237794501
3,271921284,126230400
0,241656312,232223705
3,271919263,168220800
0,243260945,238573355
4,244215077,200646877
0,243944119,242863055
3,271769475,266716800
0,244286851,244535644
0,243938122,203212800
0,243861829,245970364
0,243692861,206774893
0,243603330,242956943
0,269165112,247795200
0,242733418,212983389
0,12787199,12787200
3,13305599,13219200
0,12700799,12700800
0,13132799,5616000
0,13132799,13132800
0,12614399,12614400
0,12700799,12700800
0,12614399,12614400
0,12614399,6912000
0,11145599,11059200
0,12009599,12009600
0,11145599,11145600
0,11750399,11750400
0,11491199,11491200
3,11404799,11404800
0,11404799,11404800
3,11836799,11836800
0,11145599,11145600
0,10540799,10540800
0,10799999,10800000
0,9331199,9331200
0,8899199,8899200
0,8121599,8121600
0,9331199,9244800
0,10454399,10454400
3,10195199,7603200
3,9503999,9504000
0,9503999,9504000
0,9503999,9331200
3,9763199,9763200
0,9417599,9417600
0,8294399,8294400
1,9158399,9158400
0,8639999,7257600
0,272009042,264921841
4,8985599,8985600
0,5875199,5875200
3,8207999,8208000
3,8121599,8121600
0,7516799,7516800
0,8035199,8035200
3,7862399,7862400
0,5615999,5616000
0,7257599,7257600
3,7516799,7516800
3,7257599,5702400
0,7430399,7430400
0,6825599,6825600
0,6825599,6825600
0,6998399,6998400
0,6998399,6998400
0,6566399,6566400
3,5702399,5702400
0,5183999,5184000
3,4924799,4924800
0,4233599,4233600
3,3801599,3801600
0,3369599,3369600
0,3196799,3196800
3,2764799,2764800
0,1727999,1728000
0,1727999,1728000
0,1727999,1728000
0,1727999,1728000
0,1641599,1641600
3,1641599,1641600
0,1123199,1123200
3,1382399,1382400
0,1036799,1036800
2,431999,432000
0,431999,432000
0,431999,432000
4,271754395,78796800
3,271750516,270462355
0,242307354,228849317
0,241697287,186510174
3,271748326,197681764
0,40196892,39398400
3,271744681,271555200
3,204114924,173923200
3,271660825,271641600
3,271671089,242611200
3,271763041,271641600
3,242055517,242784000
0,230035820,225854078
0,241618216,171653798
3,241689298,232070400
3,241866603,200434413
0,271841171,225148553
0,197462413,198777924
0,241441318,236199287
0,240583070,201233110
0,271838911,198115200
0,241269745,235153238
3,241524902,237427200
0,241091006,240320638
0,241447365,233294717
0,240839627,160560761
0,271488388,258478095
4,240999443,232650883
0,271421334,243353977
0,174989611,172873978
0,241275376,165952913
0,240064026,135495455
3,271493598,269049600
0,239894501,225326652
3,271500716,250387200
3,240668015,221616000
3,271508779,232070400
3,271483467,271641600
0,240231401,162627423
3,271337085,271555200
0,239971655,189492140
0,238415504,226620509
0,239878880,239446592
3,239891001,240105600
0,239886238,239079323
0,239182956,235676700
0,239705783,131068800
3,239028245,240105600
3,239633949,240105600
3,239629331,234748800
4,271165067,261187200
0,239368911,211812466
0,271141657,250905600
3,271140176,263606400
4,239619705,240105600
3,238843336,234664440
0,239193881,224640000
4,271484649,252460800
3,239450002,104901525
0,238855124,236369724
0,239020474,239228247
3,271335264,272918095
3,270732371,271641600
3,271070078,268963200
0,239113111,234748800
0,238421615,229737600
0,205404544,194810131
0,237991181,240005435
3,238596439,182202561
3,270990510,268099200
3,270982185,271555200
0,238162674,158803232
3,237899502,214448888
3,270979345,50198400
3,219542399,219542363
0,237210541,232805221
3,270818825,271382400
3,270813406,241747200
3,270808680,168825600
0,269956858,271085390
0,269853161,228182400
0,237038183,236376175
0,237467424,169924871
0,237457785,238699667
0,237290874,173439439
0,237388797,216492197
0,269599818,171504000
3,269592214,98736844
0,234864964,230587631
3,236687607,154828800
3,269588718,217947293
0,236265724,237363111
3,128405146,128822400
0,236079622,236477642
0,236000947,236794895
0,235214510,233748480
0,269509959,264587651
3,269329463,268177366
0,234534715,222777866
0,233754301,223743382
3,269520823,225936000
1,235387281,237340800
3,269260025,263433691
3,244471121,245376000
0,234615812,231993339
3,269072878,247968000
0,234794174,211495848
3,268914419,258169112
0,235397635,234748800
0,234786093,182866531
0,233842227,234366162
3,269248549,127267200
0,121380592,77054948
0,234790211,234675697
3,235049028,211330938
3,269175157,269049600
3,268920466,269049600
0,233308869,192821301
3,234268125,226886400
0,233400679,232667774
0,263900883,258704305
3,234192247,221287803
4,234362676,231547630
3,268885180,131068800
0,269078987,234899003
0,269070057,266374171
3,268824964,94262400
3,268819249,230705413
0,233133562,227823933
3,233931966,212037396
0,230900092,231581398
4,268743487,147312907
3,233761269,233976395
0,233147636,232385248
0,268916027,224205367
0,268912192,266942566
0,233232286,218682536
0,268656513,228323297
0,233222134,140844667
3,268566881,269222400
0,233237575,223603200
3,268723217,79142400
0,232198589,212297219
3,268650743,258422400
3,268651432,226627200
0,232715322,96588942
0,232107854,150311482
0,232967754,164483510
0,232806844,230404002
3,228734330,227318400
3,232376789,232156800
0,232271538,226003892
0,268654794,130464000
0,268562477,259112851
0,230031028,222446542
0,231853729,218712079
0,231770497,232685883
0,268554677,267570501
0,231927842,230782706
3,231765801,178302220
0,268478527,270116449
3,231761018,210211200
3,231426476,232243200
0,268300168,208797959
0,231591280,50198400
0,267956670,267029402
0,267969877,256415188
3,231417584,57456080
0,268132761,264366878
3,230384374,158803200
0,268224562,254675780
0,230646018,189718291
0,230733200,229565117
3,268129375,191664181
3,268052248,265784400
3,268049246,247708800
0,229525613,226259701
3,230387364,154441272
0,229519244,212362961
0,229337587,138894607
0,267528282,247968000
3,266842749,253152000
0,267274426,261502517
4,230043293,232156800
0,265281477,267219108
0,265025249,261608527
4,229948580,186944205
4,221145586,186969600
0,267789426,263088000
0,229342178,180897705
0,267607456,264891656
0,265451223,182138883
3,229698492,187747200
0,264939276,236821245
0,267869048,214216338
0,267620068,234549415
0,229002005,227198911
4,267102704,265766400
0,226757053,207211219
3,266834644,266371200
0,228920759,230940106
0,263560748,253905521
3,228486351,229478400
0,266576769,192157453
0,228475051,158896712
3,228482065,200361600
4,228394248,219196800
4,228392197,181444461
0,228314624,228335275
0,228141654,224791218
0,227966395,229237410
0,227960261,90310687
0,227709934,227960294
0,227608753,227072320
4,227535862,223344000
4,227535814,152668800
0,227261871,151014814
0,227098512,228539375
3,227183419,229305600
0,265360329,260340546
3,226489135,215827200
0,264942957,219629248
0,264933368,234670452
0,226320531,226720500
0,264920596,262056094
0,226150629,181054929
0,225962172,225808751
0,256649692,255855880
0,222786040,216186023
3,257426181,258595200
3,225980507,190350909
0,264855941,132278400
3,225368186,226972800
3,225724809,203644800
0,261228654,261373248
4,217670728,199670400
0,225372462,216397010
0,225292371,209158650
3,265881832,266371200
0,224944364,166320000
3,224850531,216901732
3,259400879,256782876
0,265630221,179503041
0,224937044,223542120
3,265721417,266284800
4,260520362,261100800
0,190888230,192438389
3,224598296,212716800
0,263031273,264724693
0,264418507,265830458
3,224237911,192585600
0,222609768,201816081
0,221484346,221011200
0,257842767,259204262
3,262949211,201139200
0,222173041,217038835
0,264752274,246476546
0,264765157,169337264
3,223643938,224380800
0,222778352,87410367
0,221748298,221334504
0,264505616,200785470
0,222259530,217553488
0,222267412,102033970
0,263216871,262798404
0,222177488,224008465
0,258363034,243883796
3,221576139,218160000
3,263806470,261273600
0,221573224,218222512
3,220888357,197510400
0,53049599,53049600
0,261046186,261701799
0,221312212,212716800
3,263297175,261187200
4,221141295,173491200
3,220955059,215740800
0,220970009,214604104
0,264153539,265265240
3,207829833,204854400
0,261735128,245995246
3,220359242,210729600
0,220265208,217369684
3,219668765,220838400
3,219409608,193618245
0,263814578,244515273
0,218540959,219070201
3,218624363,216427975
0,263366175,198218326
0,218024686,206145942
3,218200720,187056000
0,218195670,206130313
0,218108900,216345663
0,218103113,213941121
0,217336720,215395200
3,213957936,215913600
0,217410271,215051249
0,217579959,217126309
4,217499396,215913600
3,217077004,218505600
3,263895898,239068800
0,216729419,213454958
3,215262713,213582983
0,216800161,217152394
3,216471858,218160000
4,216196701,207619200
4,215854970,200361600
0,215166675,198763208
0,215862875,195423020
3,263034879,261273600
3,215669251,217900800
3,215249893,216855936
0,215079104,208137600
0,214910267,212851436
3,214561974,207784316
0,214046814,98140897
4,214558037,200016000
0,262946508,251129373
3,214399545,200188800
0,214394586,202382984
0,213776223,24278400
0,213788997,188370834
0,213443706,183273514
0,213268858,213062400
0,213178741,211813643
0,211454054,171586166
3,212666106,210556800
0,211272931,207223912
3,212225766,209154304
4,211616711,202521600
0,263545884,207422447
4,211967688,197769600
0,211543654,208250298
4,210924441,210601690
3,180609934,173923200
0,210942436,190893141
0,210684407,200807004
0,261576282,260919479
0,209645919,201973138
0,210323782,211485794
0,210070623,207518912
3,209551796,162530943
0,209639561,206166870
4,209463689,210177797
0,261640040,201657600
0,208947955,207563075
0,201081710,186990248
4,208433862,210556800
3,208342261,207360000
0,205400566,206208963
3,262262387,261014400
0,207134013,209140684
0,207139606,208747498
3,207392779,208051200
0,207130435,165888000
3,207727322,207299441
0,206958707,205173315
0,207053906,174984358
4,206792124,195091200
0,199191303,171158400
0,206707212,162864223
0,206694817,199142340
0,206438259,188186654
0,205322922,205074585
0,254578563,195868800
0,16847999,2851200
3,206011175,207705600
0,205498343,205225553
0,205839652,203691364
0,205834661,193108991
4,205582324,200016000
0,205843794,207167192
3,263045483,258595200
0,204369350,203802935
0,203756433,79916470
3,204725733,194482919
4,204716369,168736906
4,135331469,130046943
0,203684656,193288562
0,203766004,206203660
3,203332359,202953600
3,231509007,224467200
0,203496284,188590646
0,201954044,204236696
4,203081730,202694400
0,201783062,200181167
0,75123880,74154248
0,202293361,189395593
0,198670963,163869723
3,202806276,142128000
3,202208113,202608000
3,202298952,202867200
0,201264912,169532065
0,201259499,190118700
4,201680583,200361600
3,201254905,197078400
0,201597844,195665141
0,201844889,182361648
4,201777397,201052800
0,201349629,68185630
0,262939560,253670400
0,201091164,164073600
0,201166804,65897511
0,200650641,193757522
0,200570835,200323354
0,199883918,127231641
0,200998737,201993600
3,194518680,192240000
0,199961631,198286702
0,208163235,206054380
0,199452610,200140728
0,199443761,189681452
0,198315354,134714593
3,181133599,181785600
0,200054693,152557137
0,199881202,199065600
0,199440383,196482776
0,199786933,197182605
3,198238722,195004800
3,198838143,123638400
0,198742851,172370858
0,198923250,75246382
3,198241039,197337600
0,198665681,186359619
3,198321089,200102542
3,198232043,179163140
0,198061620,194409509
0,197455595,197022490
0,197967962,194640936
0,197633945,136317642
0,197884147,196614392
0,197371184,109013230
3,263026979,154712896
0,197546491,198726444
4,197537735,177561151
0,196418416,140820845
0,197106022,192240000
0,196759080,177744527
3,186747614,188860804
0,196246045,193715111
0,195819837,187127900
0,195733430,191617258
3,262097275,171504000
4,141888777,144338621
0,195647185,178665194
0,194088806,194451004
3,262179770,263520000
0,194352680,195645936
0,194594188,187488658
3,194690338,189734400
3,194094268,195004800
3,194436608,196558883
4,194349761,194794837
0,193218134,160444800
3,193482079,193520086
0,193224332,194224037
0,193130183,147744000
0,192881555,188681402
0,192876748,192999475
0,192700411,189647502
0,192273589,176419039
0,192611381,188614077
0,190291665,191109737
4,192183530,165715223
0,262864426,261686550
0,191502959,159914673
3,191328709,163516087
0,191070286,193083525
0,190895650,191646515
0,190367052,189024484
0,261745071,263692800
0,178714294,179360800
0,188909238,189487226
3,188479273,179193600
0,187786744,188009916
0,262433925,255218936
0,182593975,184556785
0,187865462,186197289
0,187348125,186531949
0,182600791,183533286
3,187248555,187056000
0,186831960,152928000
0,261556444,241682053
0,186135968,177082781
0,182510062,100878402
0,183541312,184517152
0,184764148,181331775
0,184242445,182873455
3,262070893,243192110
4,182851731,149068236
0,181038128,109900800
3,262173811,255916800
3,181128310,181785600
0,181816049,173843438
0,181393646,173893177
0,181389647,176115527
0,181723796,178245020
0,181645834,173852722
0,259150210,253275998
3,181559098,181872000
0,181212534,182036463
0,180514363,182229969
3,180613738,163296000
3,180527156,178934400
4,262161488,255744000
3,180601973,112924800
0,180426702,147312000
0,179928133,180344773
0,179390910,121305600
0,179567187,181699200
0,260953555,205977721
3,179485593,178850021
0,179400852,107139112
3,179233945,179107200
0,178887152,157943485
3,178953184,142130112
3,178800801,181180800
0,178610195,180292487
3,178025125,173836800
0,177586184,179188114
0,177401637,175390965
0,177057948,178267847
3,177156777,147139200
0,176978454,172775805
3,176899535,176083200
0,174995105,153162518
0,176372509,87004800
0,170854058,163732622
0,176290619,176163061
0,176209768,145209381
0,176205626,176845786
0,175687457,161897784
4,175682944,102430896
0,175260452,173387474
3,261920943,251164800
0,174787199,173923273
3,174042475,172629840
3,173787582,176169600
3,173871894,155516893
3,173350670,173750400
0,172581374,172704917
0,172835098,153461037
0,173513972,167895830
0,173174212,117209123
3,172653673,173836800
3,172920120,160876844
0,172832309,95744018
0,172149350,172981372
3,171365450,171244800
4,171602127,81129600
3,171630890,173491200
4,171539516,173836800
0,170939773,171823656
3,170762830,160617600
0,169293360,168815217
0,169894305,169355000
0,169125280,156778156
0,169641662,170778863
0,169629383,168550688
0,169635642,171590400
