Месяц,Всего аварий,Аварии простой,Аварии макс,Время жизни,Время активности,Звонков,Отбитые звонки,Неотвеченные,Цена тарифа,Скорость тарифа,Доп услуги,Смотрешка,Пол,Платежей,Тип платежа,Сумма платежей,Сервисная заявка,Отток
3,25,33150,24420,236408944,234724327,0,0,0,800,100,0,0,0,3,9,2100,0,0
3,16,32400,24120,236421963,232329600,0,0,0,650,100,0,0,0,3,6,1650,0,0
3,17,72911,35774,236432169,222769811,0,0,0,990,50,0,0,0,2,6,1940,1,0
3,2,420,420,231077518,139536000,0,0,0,650,100,0,0,0,0,0,0,0,0
3,15,48813,39060,236242968,237615801,2,2,0,600,25,0,0,0,2,6,2000,1,0
3,14,49020,39300,236238177,234748800,0,0,0,650,100,0,0,0,3,9,1650,0,0
3,13,48720,39120,236165665,237427200,4,1,1,650,100,0,0,0,4,9,3350,0,0
3,13,48720,39120,236164819,227145600,0,0,0,500,50,0,0,0,3,9,1200,0,0
3,13,48720,39120,236164141,235435240,0,0,0,500,50,0,0,0,3,9,1600,0,0
3,14,49020,39360,236070074,226886400,0,0,0,650,100,0,0,0,4,9,1750,0,0
3,13,48960,39300,236062827,235575782,0,0,0,650,100,0,0,0,3,9,1800,0,0
3,21,49625,39120,236001333,227059200,0,0,0,650,100,1,0,0,3,9,1650,0,0
3,17,35580,24120,235980886,232070400,4,3,0,650,100,0,0,0,3,9,1750,1,0
3,11,11400,9960,235894662,232243200,0,0,0,650,100,0,0,0,3,9,1650,0,0
3,23,32827,24360,235738413,232156800,1,0,0,650,100,0,0,0,3,9,1650,0,0
3,16,45420,37800,235644052,225244800,21,10,3,650,100,1,1,0,1,3,1300,2,0
3,14,49020,39300,235631193,139969276,2,0,2,650,100,0,0,0,1,3,1400,0,0
3,11,11400,9960,235565928,216604800,0,0,0,500,50,0,0,0,2,6,1000,0,0
3,11,11400,9960,235560974,234835200,0,0,0,650,100,0,0,0,3,6,1750,0,0
3,11,17700,9960,211112461,211141680,2,0,0,990,50,0,0,0,2,6,2411,1,0
3,21,74829,35714,210944324,199168689,41,26,8,990,50,0,0,0,2,6,1556,3,0
3,11,11400,9960,235549025,232416000,1,0,0,650,100,0,0,0,4,9,1850,0,0
3,17,72911,35774,211011287,211810335,26,12,9,990,50,0,0,0,2,6,1690,2,0
3,17,72911,35774,210773593,77931359,4,4,0,990,50,0,0,0,2,6,1890,0,0
3,11,17700,9960,210682385,197775933,0,0,0,990,50,0,0,0,3,9,2800,0,0
3,23,32827,24360,210511343,211161600,1,0,0,650,100,1,0,0,6,9,1938,0,0
3,15,32280,24120,235476364,219196800,0,0,0,650,100,1,0,0,2,6,1200,0,0
3,14,49020,39300,235465056,208310400,0,0,0,500,50,0,0,0,3,9,1200,0,0
3,17,72911,35774,210071145,136499666,1,0,0,990,50,0,0,0,4,9,2580,0,0
3,33,50415,39300,235305920,167884499,0,0,0,500,50,0,0,0,3,6,1600,0,0
3,14,49020,39300,235468252,226627200,0,0,0,500,50,0,0,0,1,3,1300,0,0
3,11,17700,9960,209653023,209567578,0,0,0,990,50,0,0,0,2,6,2000,0,0
3,17,72911,35774,209560841,138302847,0,0,0,1100,100,0,0,0,4,9,3200,0,0
3,16,48974,39180,209478106,205977600,0,0,0,650,100,0,0,0,4,9,2550,0,0
3,23,33749,24660,235290870,237427200,0,0,0,500,50,0,0,0,3,9,1300,0,0
3,14,12660,9840,208960287,192547371,1,1,0,990,50,0,0,0,2,6,2000,0,0
3,13,19140,9900,207392974,157506857,20,16,4,990,50,0,0,0,4,9,3730,1,0
3,17,35580,24120,235222637,235008000,0,0,0,650,100,0,0,0,3,9,1650,0,0
3,20,49560,39240,235133039,154915200,0,0,0,500,50,0,0,0,3,6,1200,0,0
3,14,12660,9840,207486476,204128903,2,2,0,990,50,0,0,0,2,6,1900,0,0
3,17,57420,40800,235122680,237168000,0,0,0,650,100,0,0,0,3,9,1650,0,0
3,17,72911,35774,207046738,196733280,13,5,2,990,50,0,0,0,3,9,2580,4,0
3,17,72911,35774,207747169,201388962,30,23,2,990,50,0,0,0,2,6,1650,0,0
3,17,72911,35774,207755228,208850501,4,1,0,990,50,0,0,0,2,6,978,0,0
3,14,48840,39120,235114884,89424000,0,0,0,1000,200,0,0,0,4,9,3700,0,0
3,14,48840,39120,235112863,131328000,0,0,0,800,100,0,0,0,3,9,2000,0,0
3,19,31569,23340,204989477,171702877,0,0,0,650,100,0,0,0,0,0,0,0,0
3,17,72911,35774,207137719,206056655,0,0,0,1100,100,0,0,0,3,9,3200,0,0
3,14,48840,39120,234963075,229737600,0,0,0,800,100,0,0,0,3,9,2250,0,0
3,5,10680,9900,207480451,208569600,0,0,0,900,8,0,0,0,3,9,2350,0,0
3,17,72911,35774,207131722,166320000,0,0,0,990,50,0,0,0,3,9,2680,0,0
3,21,74829,35714,235195204,217722775,11,11,0,990,50,0,0,0,2,6,1850,1,0
3,11,17700,9960,207055429,209077564,0,0,0,990,50,0,0,0,4,9,2680,0,0
3,11,11400,9960,206886461,200966400,0,0,0,650,100,0,0,0,2,6,1200,0,1
3,1,60,60,206796930,206064143,5,0,0,990,50,0,0,0,3,9,2906,2,0
3,8,10860,9900,232358712,210902400,0,0,0,1100,100,0,0,0,3,6,3350,0,0
3,7,10800,9900,235202642,228029041,2,0,0,900,8,0,0,0,3,9,2800,1,0
3,16,48974,39180,234944116,233655955,0,0,0,650,100,0,0,0,3,9,1650,0,0
3,17,72911,35774,204890887,149530974,5,1,2,1100,100,0,0,0,4,9,3000,1,0
3,16,48974,39180,234941926,160875364,1,0,0,800,100,0,0,0,6,9,9967,0,0
3,21,74829,35714,205410153,195692146,2,0,0,990,50,0,0,0,5,9,2690,0,0
3,2,1320,960,3390492,5184000,4,3,0,990,50,0,0,0,2,6,3680,0,0
3,23,32827,24360,234938281,234748800,0,0,0,650,100,0,0,0,3,9,1650,0,0
3,23,32827,24360,234854425,234835200,0,0,0,500,50,0,0,0,4,9,1500,0,0
3,16,45420,37860,234864689,205804800,3,1,2,650,100,0,0,0,3,9,1750,0,0
3,18,49093,39180,234956641,234835200,0,0,0,650,100,0,0,0,3,9,1650,0,0
3,23,32827,24360,205249117,205977600,0,0,0,650,100,1,0,0,3,9,1650,0,0
3,17,51120,24180,193229420,188961278,0,0,0,1100,300,0,0,0,3,9,3200,0,0
3,17,72911,35774,235022640,230521578,2,0,1,900,50,0,1,0,1,3,900,1,0
3,23,33749,24660,204882898,195264000,0,0,0,500,50,1,1,0,3,9,1805,0,0
3,34,50258,39360,196254743,126489600,1,0,0,1100,12,0,0,0,5,6,1727,0,0
3,19,49320,39300,205060203,163641600,0,0,0,650,100,0,0,0,3,9,2850,0,0
3,16,92044,35714,235034771,188255753,2,1,0,1100,100,0,0,0,3,9,2835,0,0
3,17,72911,35774,235111127,230576680,1,0,0,990,50,0,0,0,6,9,2679,0,0
3,17,72911,35774,204634918,202071287,5,0,1,990,50,0,0,0,2,6,1690,1,0
3,17,72911,35774,203776670,164340310,6,1,1,1265,100,0,1,0,7,9,4690,1,0
3,14,12660,9840,204463345,200852438,11,10,1,990,50,0,0,0,3,6,2013,1,0
3,14,12660,9840,204284606,203427838,2,2,0,900,50,0,0,0,3,9,3000,1,0
3,11,17700,9960,204640965,196401917,0,0,0,990,50,0,0,0,3,9,2580,0,0
3,13,19140,9900,234681988,226855695,9,2,2,990,50,0,0,0,1,3,1221,1,0
3,20,34980,20400,204193043,198436483,0,0,0,990,50,0,0,0,2,6,1800,0,0
3,17,72911,35774,234614934,217001977,0,0,0,900,50,0,0,0,1,3,1140,0,0
3,17,72911,35774,138183211,138573178,16,10,6,990,50,0,0,0,1,3,1600,1,0
3,17,72911,35774,204468976,128973713,10,5,2,990,50,0,0,0,2,6,1700,1,0
3,17,72911,35774,203257626,106630655,11,6,3,990,50,0,0,0,3,6,1790,2,0
3,19,49320,39300,234687198,232156800,0,0,0,650,100,0,0,0,3,9,1650,0,0
3,3,1500,1020,234694316,213580800,0,0,0,650,100,1,0,0,2,3,1250,0,0
3,16,48974,39180,234702379,195264000,0,0,0,650,100,1,0,0,3,9,1650,0,0
3,12,48660,39120,234677067,234835200,0,0,0,650,100,1,0,0,3,9,1650,0,0
3,7,10800,9900,203425001,146188800,0,0,0,850,8,0,0,0,0,0,0,0,0
3,17,76123,40303,234530685,234748800,8,6,0,650,100,0,0,0,3,6,1800,2,0
3,16,45420,37860,234607544,216259200,1,0,0,650,100,0,0,0,3,9,1800,0,0
3,17,72911,35774,201609104,189101384,25,16,2,1150,100,0,0,0,2,6,1908,7,0
3,13,19140,9900,203072480,202553792,24,16,3,990,50,0,0,0,4,9,3400,2,0
3,19,45840,37800,203084601,203299200,0,0,0,650,100,0,0,0,3,9,1750,0,0
3,11,17700,9960,203079838,204864923,1,0,0,990,50,0,0,0,4,9,2780,1,0
3,0,0,0,233998186,224035200,0,0,0,1100,200,0,0,0,0,0,0,0,0
3,15,29460,24960,202822931,197942400,0,0,0,650,100,0,0,0,4,9,3400,0,0
3,15,32280,24120,234358667,232070400,0,0,0,650,100,0,0,0,3,9,1650,0,0
3,10,11340,9900,234335257,214099200,0,0,0,500,50,1,0,0,1,3,550,0,0
3,17,72911,35774,202567838,202323175,39,28,7,990,50,0,0,0,2,6,1453,4,0
3,33,50415,39300,234333776,226800000,0,0,0,500,50,0,0,0,3,9,1200,0,0
3,25,33206,24360,234678249,215568000,0,0,0,500,50,0,0,0,3,9,1650,0,0
3,11,17700,9960,202214074,202249047,0,0,0,1100,100,1,0,0,3,6,3000,0,0
3,17,76123,40303,234528864,236111695,4,3,0,1000,100,1,0,0,3,9,2700,1,0
3,17,49380,39180,233925971,234835200,0,0,0,650,100,0,0,0,3,9,1650,0,0
3,16,45420,37800,234263678,232156800,0,0,0,650,100,0,0,0,3,6,1650,0,0
3,10,11340,9900,201615215,192931200,0,0,0,650,100,0,0,0,3,9,1650,0,0
3,17,72911,35774,201184781,203112635,0,0,0,990,50,0,0,0,3,9,2700,0,0
3,33,50415,39300,234184110,231292800,1,0,0,800,50,0,0,0,3,9,2100,0,0
3,23,33749,24660,234175785,234748800,0,0,0,650,100,1,0,0,2,6,1100,0,0
3,14,112090,34814,201356274,121824032,39,11,15,990,50,0,0,0,1,3,900,2,0
3,17,72911,35774,234088364,229440798,15,10,2,990,50,0,0,0,4,6,2790,2,0
3,19,49320,39300,182735999,182735963,0,0,0,120,1,0,0,0,3,6,3400,0,0
3,17,72911,35774,200404141,198590821,9,9,0,990,50,0,0,0,2,6,1769,2,0
3,13,48900,39000,234012425,234576000,2,2,0,650,100,0,0,0,3,9,1750,0,0
3,23,33749,24660,234007006,204940800,0,0,0,500,50,0,1,0,3,9,1200,1,0
3,19,45840,37800,234002280,131932800,0,0,0,500,50,0,0,0,3,9,1200,0,0
3,13,27840,23700,233150458,234192590,2,0,0,990,50,0,1,0,2,6,8000,0,0
3,11,17700,9960,233046761,191289600,5,3,0,990,50,0,0,0,2,6,1900,1,0
3,21,74829,35714,200651385,201806867,25,19,3,990,50,0,0,0,3,9,2600,1,0
3,11,17700,9960,200484474,136546639,1,1,0,990,50,0,0,0,3,9,3000,0,0
3,17,72911,35774,200582397,179599397,31,23,4,1265,100,1,0,0,4,9,4380,4,0
3,15,45180,37740,232785814,64108800,2,0,0,650,100,0,0,0,3,9,1400,1,0
3,13,56580,40740,232782318,184245763,0,0,0,650,100,0,0,0,2,6,1750,0,0
3,15,45180,37740,91598746,92016000,0,0,0,650,100,1,0,0,2,6,1450,0,0
3,11,17700,9960,199194547,199902095,5,2,1,1100,100,0,0,0,4,9,3000,0,0
3,39,53009,39360,232708437,225074581,0,0,0,900,8,0,0,0,3,9,2450,0,0
3,17,72911,35774,198408110,199534080,72,49,16,990,50,0,0,0,3,9,2577,2,0
3,17,72911,35774,232703559,227694851,0,0,0,990,50,0,0,0,4,6,1880,0,0
3,17,72911,35774,198929203,192274530,12,8,2,900,50,0,0,0,2,6,1690,2,0
3,19,32227,23880,232526706,142905600,6,0,2,500,50,0,0,0,1,3,550,1,1
3,17,49560,39360,232523063,233962966,1,0,0,650,100,0,0,0,3,9,1640,0,0
3,19,49320,39300,232520418,172573688,1,0,1,650,100,0,0,0,1,3,650,0,0
3,17,72911,35774,197728315,185885066,1,1,0,1430,200,0,0,0,2,6,2730,0,0
3,7,10800,9900,196947901,187488000,1,0,0,900,8,0,0,0,3,9,2350,0,0
3,14,48905,39120,232714423,191721600,0,0,0,500,50,1,0,0,3,9,1600,0,0
3,10,11340,9900,198580881,200534400,0,0,0,900,8,1,0,0,3,9,3100,0,0
3,14,49020,39300,232453625,229305600,16,5,6,500,50,1,0,0,3,6,1650,1,0
3,19,49320,39300,207664721,208569600,0,0,0,650,100,0,0,0,3,9,1650,0,0
3,17,72911,35774,197809412,195100539,0,0,0,990,50,0,0,0,3,9,2600,0,0
3,17,72911,35774,197898731,186104205,0,0,0,900,50,0,0,0,1,3,800,0,0
3,13,48960,39300,232266478,224467200,0,0,0,650,100,0,0,0,3,9,2100,0,0
3,13,19140,9900,197987774,174603048,0,0,0,1265,100,0,0,0,4,9,4580,0,0
3,16,45420,37860,232108019,221362712,0,0,0,500,50,0,0,0,2,6,1150,0,0
3,10,11340,9900,198591235,197942400,0,0,0,650,100,0,0,0,3,9,1850,0,0
3,14,112090,34814,197979693,172239331,0,0,0,900,50,1,0,0,0,0,0,0,0
3,11,17700,9960,197035827,197473362,11,6,2,990,50,0,0,0,3,6,2790,1,0
3,17,57420,40800,232442149,95817600,0,0,0,650,100,0,0,0,3,9,2000,0,0
3,17,72911,35774,196941577,152879340,5,2,3,990,50,0,0,0,4,9,2880,0,0
3,33,50415,39300,198242628,177202938,0,0,0,650,100,1,0,0,3,9,1950,0,0
3,16,49140,39120,232368757,232243200,0,0,0,1100,300,1,0,0,3,9,3000,0,0
3,16,45420,37860,232114066,232243200,0,0,0,650,100,0,0,0,2,6,1100,0,0
3,21,74829,35714,196502469,169147701,2,0,0,1100,100,0,0,0,2,6,2050,1,1
3,17,72911,35774,196594279,198453374,2,2,0,990,50,0,0,0,3,6,2538,0,0
3,21,74829,35714,227094483,221811505,0,0,0,1100,100,0,0,0,1,3,3000,0,0
3,19,45840,37800,232078780,96940800,0,0,0,650,100,0,0,0,3,9,1950,0,0
3,1,60,60,227180482,55900800,0,0,0,1150,100,0,0,0,0,0,0,0,0
3,17,72911,35774,232263657,229481371,0,0,0,990,50,0,0,0,3,6,2607,0,0
3,20,204000,87720,232012849,220251013,0,0,0,800,50,1,0,0,1,3,700,0,0
3,13,48900,39000,197125566,177033600,2,0,0,650,100,0,0,0,3,9,1650,2,0
3,26,204079,87840,196954869,197169995,2,2,0,800,50,0,0,0,4,9,2800,0,0
3,39,50564,39360,195895599,158284800,0,0,0,850,8,0,0,0,1,3,850,0,0
3,17,72911,35774,232109627,208566967,0,0,0,990,50,0,0,0,3,6,1760,0,0
3,11,17700,9960,232105792,229963366,0,0,0,990,50,0,0,0,3,9,2430,0,0
3,13,19140,9900,196425886,195008936,1,1,0,1100,100,0,0,0,4,9,2463,1,0
3,21,74829,35714,231850113,191430497,0,0,0,1100,100,0,0,0,4,9,3100,0,0
3,17,72911,35774,232107371,230119389,1,0,0,1100,100,0,0,0,4,9,3250,0,0
3,7,10800,9900,231678216,221702400,0,0,0,1150,12,0,0,0,4,9,3120,0,0
3,14,48840,39120,231760481,232416000,0,0,0,650,100,0,0,0,3,9,1700,0,0
3,18,49093,39180,231916817,42249600,8,0,1,800,100,1,0,0,4,8,2305,2,0
3,20,49560,39240,231844343,221616000,0,0,0,500,50,0,0,0,3,9,1200,0,0
3,20,49560,39240,231845032,195091200,0,0,0,650,100,0,0,0,2,6,1300,0,0
3,12,269798,96300,195908922,59609742,2,1,0,990,50,0,0,0,2,6,2217,0,0
3,26,204079,87840,193497218,116467200,4,3,1,500,50,0,0,0,2,6,1000,0,0
3,39,53009,39360,196161354,128822400,0,0,0,900,8,0,0,0,3,9,2750,0,0
3,4,258938,86400,195652996,195091200,4,0,2,1150,12,0,0,0,2,6,2050,1,1
3,34,50258,39360,191927930,190425600,6,2,1,900,8,0,0,0,3,9,2350,0,0
3,5,10680,9900,231756077,224553600,0,0,0,900,8,0,0,0,4,9,2650,0,0
3,17,72911,35774,195047329,189854479,9,3,2,990,50,0,0,0,2,6,1790,1,0
3,17,72911,35774,231748277,230677701,0,0,0,1100,100,0,0,0,3,9,3000,0,0
3,17,72911,35774,195121442,193889906,0,0,0,990,50,0,0,0,3,9,2580,0,0
3,21,74829,35714,231672127,233223649,7,7,0,1100,100,0,1,0,3,9,3000,0,0
3,33,50415,39300,194954618,173404800,0,0,0,650,100,0,0,0,3,9,1800,0,0
3,11,17700,9960,231576419,226612122,3,0,1,1150,100,0,0,0,2,6,2038,0,0
3,14,48840,39120,194620076,195436800,0,0,0,650,100,0,0,0,3,9,1850,0,0
3,17,72911,35774,231493768,171905159,0,0,0,990,50,0,0,0,3,9,2315,0,0
3,17,72911,35774,231150270,232815002,5,2,3,990,50,0,0,0,3,6,1677,1,0
3,11,17700,9960,231163477,219522388,17,14,2,990,50,0,0,0,2,6,2000,1,0
3,19,49320,39300,194611184,49766480,0,0,0,1100,200,0,0,0,1,3,1100,0,0
3,14,12660,9840,231326361,227387678,5,3,1,990,50,0,0,0,2,6,1800,1,0
3,11,17700,9960,231418162,220374980,0,0,0,1100,100,0,0,0,3,9,3200,0,0
3,13,19140,9900,193926800,192971939,4,3,1,990,50,0,0,0,3,6,1780,2,0
3,15,48813,39060,231322975,160387381,32,14,11,650,100,0,0,0,2,6,1286,2,0
3,16,45420,37800,231245848,229064400,2,1,0,650,100,0,0,0,3,9,1738,0,0
3,23,32827,24360,231242846,210902400,0,0,0,500,50,0,0,0,3,9,1200,0,0
3,17,72911,35774,192531187,112283407,3,2,0,990,50,0,0,0,3,6,1800,1,0
3,10,11340,9900,230721882,211161600,0,0,0,650,100,0,0,0,3,9,1951,0,0
3,24,119955,58077,230036349,216345600,1,0,0,600,25,1,0,0,4,9,2000,1,0
3,17,72911,35774,230468026,224609717,7,4,0,990,50,0,0,0,2,6,1777,0,0
3,17,72911,35774,228475077,230412708,12,11,0,990,50,0,0,0,3,9,2500,1,0
3,11,17700,9960,228218849,224715705,4,0,1,990,50,0,0,0,5,11,3340,1,0
3,17,51120,24180,184339186,152668800,1,0,1,650,100,0,0,0,2,3,1000,0,0
3,6,10800,9900,230983026,226886400,0,0,0,900,8,0,0,0,2,6,1800,0,0
3,7,10800,9900,192535778,144892800,0,0,0,900,8,0,0,0,3,9,2650,0,0
3,17,72911,35774,230801056,227998856,2,1,0,990,50,0,0,0,4,6,2580,0,0
3,21,74829,35714,228644823,153108483,0,0,0,990,50,0,0,0,3,9,2539,0,0
3,19,51300,24300,192705275,194490446,1,0,0,650,100,0,0,0,2,6,1718,1,0
3,21,74829,35714,228132876,199928445,0,0,0,990,50,0,0,0,3,9,2380,0,0
3,17,72911,35774,231062648,182592394,3,1,1,1100,100,0,0,0,3,9,4100,2,0
3,17,72911,35774,230813668,200421415,0,0,0,1450,250,1,0,0,1,3,1252,1,0
3,17,72911,35774,192195605,190306111,39,35,1,990,50,0,0,0,2,6,1700,1,0
3,19,51300,24300,230296304,229219200,1,0,1,800,100,0,0,0,3,9,2400,0,0
3,17,72911,35774,189950653,180686419,0,0,0,1100,100,0,0,0,3,6,3041,0,0
3,15,29460,24960,230028244,229564800,0,0,0,650,100,0,0,0,2,6,1400,0,0
3,11,17700,9960,192114359,194047306,0,0,0,990,50,0,0,0,1,3,1800,0,0
3,13,19140,9900,223719555,218639986,1,1,0,900,50,0,0,0,1,3,900,0,0
3,17,72911,35774,226754348,219691121,0,0,0,1100,100,0,0,0,2,6,1950,1,0
3,17,35580,24120,191679951,192672000,0,0,0,650,100,0,0,0,3,9,1750,0,0
3,0,0,0,186930496,163987200,0,0,0,850,8,0,0,0,0,0,0,0,0
3,11,17700,9960,229770369,155264653,0,0,0,990,50,0,0,0,2,6,1890,0,0
3,17,51120,24180,191587848,182217600,0,0,0,500,50,0,0,0,3,9,1500,0,0
3,19,51300,24300,191585797,147402861,0,0,0,500,50,1,0,0,3,9,1850,0,0
3,21,49625,39120,191508224,192758400,0,0,0,800,100,0,0,0,2,3,3000,0,0
3,21,74829,35714,191153861,58723972,2,0,0,990,50,1,0,0,1,3,1600,2,0
3,11,17700,9960,190903534,191067494,0,0,0,990,50,0,0,0,4,9,2780,0,0
3,11,17700,9960,190802353,190179520,0,0,0,1100,100,0,0,0,4,6,3100,0,0
3,19,51300,24300,190729462,186537600,0,0,0,500,50,0,0,0,3,9,1200,0,0
3,21,51660,24420,190729414,115689600,0,0,0,1100,300,1,0,0,3,9,3000,0,0
3,17,72911,35774,190455471,114122014,0,0,0,990,50,0,0,0,3,6,1980,0,0
3,17,72911,35774,190292112,191905775,0,0,0,990,50,0,0,0,3,9,3000,0,0
3,17,76123,40303,190377019,192499200,4,4,0,650,100,0,0,0,3,9,1750,1,0
3,13,19140,9900,228553929,223447746,10,10,0,990,50,0,0,0,4,9,3500,1,0
3,17,72911,35774,189767269,138939856,3,0,1,900,50,0,0,0,1,3,2000,0,0
3,17,72911,35774,228387966,220384081,8,2,3,900,50,0,0,0,1,3,900,0,0
3,17,72911,35774,228136557,185328448,7,1,3,1100,100,0,0,0,1,3,900,1,0
3,13,19140,9900,228126968,218945652,10,5,3,850,8,0,0,0,0,0,0,1,0
3,17,72911,35774,189514131,190243528,2,0,0,990,50,0,0,0,3,9,2580,1,0
3,11,17700,9960,228114196,225076894,0,0,0,990,50,0,0,0,3,9,3100,0,0
3,17,72911,35774,189344229,149518929,2,1,1,1150,100,0,0,0,1,3,1150,1,0
3,17,72911,35774,189155772,189002351,0,0,0,1595,250,0,0,0,3,9,4340,0,0
3,11,17700,9960,219843292,218963080,7,1,2,990,50,0,0,0,3,6,1288,1,0
3,17,72911,35774,185979640,179293223,24,20,3,900,50,0,0,0,3,9,2740,1,0
3,18,49093,39180,220619781,221788800,0,0,0,650,100,1,0,0,2,6,1650,0,0
3,13,48720,39120,189174107,153458109,1,0,0,800,100,0,0,0,3,9,2250,0,0
3,11,17700,9960,228049541,95385600,2,0,0,990,50,0,0,0,3,9,2750,0,0
3,21,74829,35714,224422254,224480448,0,0,0,990,50,0,0,0,3,9,2162,0,0
3,17,51120,24180,180864328,162864000,0,0,0,1100,300,0,0,0,3,9,3300,0,0
3,11,17700,9960,188566062,182311756,11,7,0,1430,200,0,0,0,2,6,2140,1,0
3,17,72911,35774,188137964,129427200,0,0,0,1100,100,1,0,0,4,9,5600,0,0
3,13,48720,39120,188044131,180095332,0,0,0,650,100,0,0,0,2,6,1100,0,0
3,22,75069,35834,222594479,222568476,2,0,0,990,50,0,0,0,2,6,1790,1,0
3,21,57120,48420,223713962,224294400,0,0,0,650,100,0,0,0,3,9,1800,0,0
3,21,74829,35714,154081830,155631989,1,1,0,990,50,0,0,0,3,9,2700,0,0
3,21,74829,35714,226224873,227831893,13,5,3,990,50,0,0,0,5,9,2580,2,0
3,17,72911,35774,227612107,228937658,0,0,0,990,50,0,0,0,0,0,0,1,0
3,5,10680,9900,185803368,166060800,0,0,0,900,8,0,0,0,2,6,2000,0,0
3,13,19140,9900,184677946,186710400,6,6,0,1430,200,0,0,0,3,9,3960,0,0
3,11,17700,9960,221036367,222225062,6,2,2,1100,100,0,0,0,3,9,2890,1,0
3,11,17700,9960,185366641,185416435,0,0,0,1265,100,0,0,0,4,6,2638,0,0
3,21,74829,35714,227945874,209583746,0,0,0,990,50,0,0,0,3,9,2890,0,0
3,19,73031,35834,227958757,145577264,2,0,0,990,50,0,0,0,2,6,4000,1,0
3,17,76123,40303,186837538,187574400,3,2,1,650,100,0,0,0,3,9,1700,0,0
3,5,10680,9900,184941898,186624000,0,0,0,900,8,0,0,0,3,9,2600,0,0
3,17,72911,35774,227699216,166571070,0,0,0,990,50,0,0,0,3,9,2880,0,0
3,11,17700,9960,184938152,158791687,3,2,0,900,50,0,0,0,2,3,2000,1,0
3,17,72911,35774,226580840,174700800,2,0,0,900,50,0,0,0,2,6,1700,1,0
3,11,17700,9960,185461012,67819570,14,6,0,990,50,0,0,0,3,6,2926,0,0
3,11,17700,9960,226410471,225905604,0,0,0,990,50,0,0,0,5,9,3570,0,0
3,5,9480,8940,225178162,203472000,0,0,0,850,8,0,0,0,0,0,0,0,0
3,13,19200,9960,221556634,206904596,1,0,0,990,50,0,0,0,3,6,2600,0,0
3,29,113217,63681,184081957,160617600,0,0,0,650,100,0,0,0,2,6,1050,0,0
3,38,50758,39600,221220335,206435060,0,0,0,850,8,0,0,0,1,3,850,0,0
3,11,17700,9960,16243199,16243200,3,0,0,120,1,0,0,0,0,0,0,2,0
3,21,74829,35714,224239786,224808999,1,0,0,990,50,0,0,0,4,9,3500,0,0
3,5,10680,9900,184505812,175910400,0,0,0,900,8,0,0,0,2,6,1550,0,0
3,39,50564,39360,184163609,178416000,0,0,0,1150,12,0,0,0,3,9,3600,0,0
3,17,72911,35774,227347139,228372440,7,4,2,990,50,0,0,0,4,6,3300,0,0
3,17,57420,40800,171023433,168048000,0,0,0,500,50,0,0,0,2,6,1500,0,0
3,16,92044,35714,184077538,172195337,1,0,0,990,50,0,0,0,1,3,1000,0,0
3,14,12660,9840,183458808,183155284,18,11,2,990,50,1,0,0,3,6,2556,1,0
3,29,113217,63681,182862365,184032000,0,0,0,650,100,0,0,0,3,9,1650,0,0
3,14,112090,34814,227008178,220928073,0,0,0,900,50,0,0,0,0,0,0,0,0
3,11,17700,9960,181734559,182177401,4,1,0,990,50,0,0,0,2,6,1704,1,0
3,34,50258,39360,181817963,180057600,7,3,3,900,8,0,0,0,4,9,2900,0,0
3,17,72911,35774,226559775,174285526,1,0,0,1100,100,0,0,0,2,6,2100,1,0
3,17,72911,35774,181218286,171845142,0,0,0,1100,100,0,1,0,4,9,3090,0,0
3,17,76123,40303,181394320,171072000,2,0,0,650,100,0,0,0,0,0,0,0,0
3,17,72911,35774,181389270,169237513,1,0,0,1265,100,0,0,0,3,6,2465,0,0
3,17,72911,35774,181302500,182131263,8,0,3,990,50,0,0,0,2,6,1889,1,0
3,17,72911,35774,181296713,179726721,6,3,2,900,50,0,0,0,3,6,2600,1,0
3,11,17700,9960,180530320,178588800,0,0,0,120,1,0,0,0,3,9,3838,0,0
3,18,49093,39180,177151536,179020800,2,0,0,650,100,0,0,0,3,9,1650,1,0
3,17,72911,35774,180603871,180836849,5,4,0,990,50,0,0,0,4,6,4002,0,0
3,11,17700,9960,180773559,180233509,0,0,0,990,50,0,0,0,3,9,2900,0,0
3,17,72911,35774,180871101,51816004,1,0,0,1100,100,0,0,0,3,6,2000,0,0
3,17,51120,24180,180692996,181699200,0,0,0,500,50,0,0,0,1,3,2500,0,0
3,14,49020,39360,180270604,181612800,1,0,0,600,25,1,0,0,3,9,1500,0,0
3,12,48660,39120,227089498,202262400,0,0,0,650,100,0,0,0,2,6,1400,0,0
3,17,72911,35774,179923019,179240558,16,11,1,1000,100,0,0,0,2,6,2000,1,0
3,16,49140,39120,178456313,176690183,0,0,0,650,100,0,0,0,3,9,1650,0,0
3,21,74829,35714,179993761,180259594,0,0,0,1265,100,0,0,0,0,0,0,0,0
3,19,51300,24300,179390301,178675200,0,0,0,650,100,0,0,0,3,9,1650,0,0
3,25,33150,24420,179048570,163468800,2,0,0,650,100,0,0,0,3,9,1950,0,0
3,14,49020,39360,226228479,224467200,0,0,0,650,100,0,0,0,3,9,1750,0,0
3,20,49560,39240,178862851,181094400,0,0,0,650,100,0,0,0,3,9,1750,0,0
3,39,50564,39360,178103867,176515200,0,0,0,900,8,0,0,0,4,9,2650,0,0
